Trial,Bandit,Reward,Algorithm
49,3.0,5.409740626447406,EpsilonGreedy
50,3.0,4.9794642852616064,EpsilonGreedy
51,3.0,4.505946635161012,EpsilonGreedy
52,3.0,3.5136683739990153,EpsilonGreedy
53,3.0,5.237280363355689,EpsilonGreedy
54,3.0,3.327682883505738,EpsilonGreedy
55,3.0,5.747375966607143,EpsilonGreedy
56,3.0,4.402711691335846,EpsilonGreedy
57,3.0,4.316804065176296,EpsilonGreedy
58,3.0,3.680966402973894,EpsilonGreedy
59,3.0,2.245295273404102,EpsilonGreedy
60,3.0,3.9056601023403306,EpsilonGreedy
61,3.0,5.252224802956038,EpsilonGreedy
62,3.0,5.510512951641889,EpsilonGreedy
63,3.0,4.208051737494325,EpsilonGreedy
64,3.0,2.610671411506575,EpsilonGreedy
65,3.0,3.8797701293755633,EpsilonGreedy
66,3.0,3.1275291082226713,EpsilonGreedy
67,3.0,2.76899408418108,EpsilonGreedy
68,3.0,4.038762139998732,EpsilonGreedy
69,3.0,4.311013067225723,EpsilonGreedy
70,3.0,6.707578103878508,EpsilonGreedy
71,3.0,4.959397305020065,EpsilonGreedy
72,3.0,2.7920922526933056,EpsilonGreedy
73,3.0,2.4863364075789827,EpsilonGreedy
74,3.0,4.386520122968015,EpsilonGreedy
75,3.0,3.054842452340961,EpsilonGreedy
76,3.0,4.183439226445579,EpsilonGreedy
77,3.0,4.373664366435514,EpsilonGreedy
78,3.0,4.690086011131085,EpsilonGreedy
79,3.0,4.1518210823524715,EpsilonGreedy
80,3.0,3.2617530113245445,EpsilonGreedy
81,3.0,5.23357693533543,EpsilonGreedy
82,3.0,5.852238372727553,EpsilonGreedy
83,3.0,3.9241740879854703,EpsilonGreedy
84,3.0,4.178646791552642,EpsilonGreedy
85,3.0,3.5233109004863477,EpsilonGreedy
86,3.0,4.223802781967314,EpsilonGreedy
87,3.0,1.5101669734513932,EpsilonGreedy
88,3.0,2.654866762752033,EpsilonGreedy
89,3.0,3.6878315130319512,EpsilonGreedy
90,3.0,3.663799745158563,EpsilonGreedy
91,3.0,2.663649230643672,EpsilonGreedy
92,3.0,4.231321001533903,EpsilonGreedy
93,3.0,4.576760375297483,EpsilonGreedy
94,3.0,3.254783398051501,EpsilonGreedy
95,3.0,6.012567687939471,EpsilonGreedy
96,3.0,3.8867034255435926,EpsilonGreedy
97,3.0,3.2166408226162084,EpsilonGreedy
98,3.0,3.758837196163363,EpsilonGreedy
99,3.0,2.294916058900018,EpsilonGreedy
100,3.0,5.360175163806888,EpsilonGreedy
101,3.0,3.7990051774980858,EpsilonGreedy
102,3.0,3.6278295664116214,EpsilonGreedy
103,3.0,2.0801309073160077,EpsilonGreedy
104,3.0,2.7764156825834556,EpsilonGreedy
105,3.0,4.863060345515688,EpsilonGreedy
106,3.0,4.143996001520197,EpsilonGreedy
107,3.0,3.9356213693298296,EpsilonGreedy
108,3.0,5.469798864924463,EpsilonGreedy
109,3.0,3.5299876642484485,EpsilonGreedy
110,3.0,5.593661939497077,EpsilonGreedy
111,3.0,3.3524219308201673,EpsilonGreedy
112,3.0,4.989591587241398,EpsilonGreedy
113,3.0,2.705217736434082,EpsilonGreedy
114,3.0,3.6478426474014003,EpsilonGreedy
115,3.0,4.989246715192895,EpsilonGreedy
116,3.0,6.02265567899753,EpsilonGreedy
117,3.0,3.211346794477025,EpsilonGreedy
118,3.0,4.31355897578692,EpsilonGreedy
119,3.0,2.335113498092685,EpsilonGreedy
120,3.0,3.812590978795438,EpsilonGreedy
121,3.0,4.144153474014209,EpsilonGreedy
122,3.0,3.8471076605704164,EpsilonGreedy
123,3.0,5.602721645438244,EpsilonGreedy
124,3.0,3.3741186225841635,EpsilonGreedy
125,3.0,4.022106603854967,EpsilonGreedy
126,3.0,2.741914472164825,EpsilonGreedy
127,3.0,4.330877038585806,EpsilonGreedy
128,3.0,5.1604610493425,EpsilonGreedy
129,3.0,5.53873146213296,EpsilonGreedy
130,3.0,5.586170348592683,EpsilonGreedy
131,3.0,3.693189527242655,EpsilonGreedy
132,3.0,5.170593344809261,EpsilonGreedy
133,3.0,3.154526456890032,EpsilonGreedy
134,3.0,2.418443618772513,EpsilonGreedy
135,3.0,3.209467648573957,EpsilonGreedy
136,3.0,4.254761547849212,EpsilonGreedy
137,3.0,3.2935409675296228,EpsilonGreedy
138,3.0,4.849187799521698,EpsilonGreedy
139,3.0,5.523716321058346,EpsilonGreedy
140,3.0,5.671494528211583,EpsilonGreedy
141,3.0,4.7855673896662045,EpsilonGreedy
142,3.0,3.7928224035011744,EpsilonGreedy
143,3.0,3.811622763206158,EpsilonGreedy
144,3.0,4.381091411666761,EpsilonGreedy
145,3.0,2.810386764034669,EpsilonGreedy
146,3.0,4.8734423497272354,EpsilonGreedy
147,3.0,5.082826397646701,EpsilonGreedy
148,3.0,4.299929484329274,EpsilonGreedy
149,3.0,4.80650377377197,EpsilonGreedy
150,3.0,5.0328064411089155,EpsilonGreedy
151,3.0,3.321965909842107,EpsilonGreedy
152,3.0,4.591394423759372,EpsilonGreedy
153,3.0,4.780469744226689,EpsilonGreedy
154,3.0,3.249632420163705,EpsilonGreedy
155,3.0,2.5782635716238014,EpsilonGreedy
156,3.0,2.82245768976041,EpsilonGreedy
157,3.0,2.5015948650680446,EpsilonGreedy
158,3.0,3.9803068939267057,EpsilonGreedy
159,3.0,3.6405956470400436,EpsilonGreedy
160,3.0,4.328843817372038,EpsilonGreedy
161,3.0,4.042732373151955,EpsilonGreedy
162,3.0,4.997457751702085,EpsilonGreedy
163,3.0,5.677379577274622,EpsilonGreedy
164,3.0,3.325876767805604,EpsilonGreedy
165,3.0,3.935832040094103,EpsilonGreedy
166,3.0,3.803240922801087,EpsilonGreedy
167,3.0,3.341000433700251,EpsilonGreedy
168,3.0,2.261912282824216,EpsilonGreedy
169,3.0,2.6559381138503273,EpsilonGreedy
170,3.0,4.1018812193378675,EpsilonGreedy
171,3.0,3.6831167331324166,EpsilonGreedy
172,3.0,3.9375237644065626,EpsilonGreedy
173,3.0,3.0119278766363258,EpsilonGreedy
174,3.0,5.180825447331007,EpsilonGreedy
175,3.0,3.981826221648797,EpsilonGreedy
176,3.0,3.181904586122645,EpsilonGreedy
177,3.0,4.177853318403144,EpsilonGreedy
178,3.0,5.7867994666836475,EpsilonGreedy
179,3.0,4.115762138917296,EpsilonGreedy
180,3.0,3.359433885152244,EpsilonGreedy
181,3.0,4.638208115330874,EpsilonGreedy
182,0.0,-0.1090192911371215,EpsilonGreedy
183,3.0,3.7049125500058815,EpsilonGreedy
184,3.0,6.3771691073033665,EpsilonGreedy
185,3.0,4.955806876914565,EpsilonGreedy
186,3.0,4.683930448315546,EpsilonGreedy
187,3.0,3.5733413783211696,EpsilonGreedy
188,3.0,3.380989017721682,EpsilonGreedy
189,3.0,4.430542713468283,EpsilonGreedy
190,3.0,3.2566217066358645,EpsilonGreedy
191,3.0,4.515501626590196,EpsilonGreedy
192,3.0,3.0628539062936477,EpsilonGreedy
193,3.0,4.847564974264185,EpsilonGreedy
194,3.0,3.3313674678184455,EpsilonGreedy
195,3.0,5.054238492283193,EpsilonGreedy
196,3.0,4.195181546892586,EpsilonGreedy
197,3.0,3.4195259446674706,EpsilonGreedy
198,3.0,3.929066205120546,EpsilonGreedy
199,3.0,5.445329526063528,EpsilonGreedy
200,3.0,5.475091957678811,EpsilonGreedy
201,3.0,4.047771334887669,EpsilonGreedy
202,3.0,2.652036274842248,EpsilonGreedy
203,3.0,4.961640913724588,EpsilonGreedy
204,3.0,3.4864689545151277,EpsilonGreedy
205,3.0,4.73155403241781,EpsilonGreedy
206,3.0,3.7686154821077067,EpsilonGreedy
207,3.0,4.003863332856354,EpsilonGreedy
208,3.0,2.3734126313670156,EpsilonGreedy
209,3.0,3.11659841621443,EpsilonGreedy
210,3.0,3.9653106916805863,EpsilonGreedy
211,3.0,2.85381164545188,EpsilonGreedy
212,3.0,3.5390852105080643,EpsilonGreedy
213,3.0,3.9759189538791504,EpsilonGreedy
214,3.0,3.577194046520432,EpsilonGreedy
215,3.0,5.547638943862101,EpsilonGreedy
216,3.0,3.692287114941027,EpsilonGreedy
217,3.0,2.6359803170172222,EpsilonGreedy
218,3.0,5.440062228091092,EpsilonGreedy
219,3.0,2.9863866918477164,EpsilonGreedy
220,3.0,4.511642756260933,EpsilonGreedy
221,3.0,4.239500884216191,EpsilonGreedy
222,3.0,2.58828056603624,EpsilonGreedy
223,3.0,3.036385034563561,EpsilonGreedy
224,3.0,2.1457177894070885,EpsilonGreedy
225,3.0,3.5540016266735046,EpsilonGreedy
226,3.0,4.877988207871339,EpsilonGreedy
227,3.0,4.729670960794495,EpsilonGreedy
228,3.0,4.291324386283214,EpsilonGreedy
229,3.0,4.561538896335747,EpsilonGreedy
230,3.0,4.182641293519408,EpsilonGreedy
231,3.0,4.2098156132614495,EpsilonGreedy
232,3.0,3.8396524231789613,EpsilonGreedy
233,3.0,4.6120768662457845,EpsilonGreedy
234,3.0,4.145696571830225,EpsilonGreedy
235,3.0,3.3941192055376352,EpsilonGreedy
236,3.0,4.797683146319555,EpsilonGreedy
237,3.0,3.196606963211062,EpsilonGreedy
238,3.0,2.8870354596973824,EpsilonGreedy
239,3.0,3.6923476863663285,EpsilonGreedy
240,3.0,2.614097969693261,EpsilonGreedy
241,3.0,5.023266291834874,EpsilonGreedy
242,3.0,4.96940778108405,EpsilonGreedy
243,3.0,3.75450821304635,EpsilonGreedy
244,3.0,3.919654408999968,EpsilonGreedy
245,3.0,4.572993967787126,EpsilonGreedy
246,3.0,4.173955894937387,EpsilonGreedy
247,3.0,4.061933939300351,EpsilonGreedy
248,3.0,5.932042958776277,EpsilonGreedy
249,3.0,3.663221525266481,EpsilonGreedy
250,3.0,2.7247146639331232,EpsilonGreedy
251,3.0,4.173693740259156,EpsilonGreedy
252,3.0,4.442752737240058,EpsilonGreedy
253,3.0,4.664104385032989,EpsilonGreedy
254,3.0,3.308645457688057,EpsilonGreedy
255,3.0,3.4410685219931985,EpsilonGreedy
256,3.0,4.245307492345837,EpsilonGreedy
257,3.0,4.640519434711032,EpsilonGreedy
258,3.0,2.1724608580488827,EpsilonGreedy
259,3.0,3.7043965468455875,EpsilonGreedy
260,3.0,5.597970287273376,EpsilonGreedy
261,3.0,3.0589141590189923,EpsilonGreedy
262,3.0,4.566929816664748,EpsilonGreedy
263,3.0,3.4790512749040605,EpsilonGreedy
264,3.0,3.753795617635867,EpsilonGreedy
265,3.0,3.821374540601365,EpsilonGreedy
266,3.0,5.7678737303183265,EpsilonGreedy
267,3.0,6.0387393890182794,EpsilonGreedy
268,3.0,3.4377209213751256,EpsilonGreedy
269,3.0,3.581868983650552,EpsilonGreedy
270,3.0,3.5581117359576195,EpsilonGreedy
271,3.0,3.9327682669906476,EpsilonGreedy
272,3.0,2.831533569137921,EpsilonGreedy
273,3.0,4.30736681622576,EpsilonGreedy
274,3.0,4.094431105813858,EpsilonGreedy
275,3.0,4.79740040867103,EpsilonGreedy
276,3.0,3.8546616154876676,EpsilonGreedy
277,3.0,4.2123872656952175,EpsilonGreedy
278,3.0,5.008163197305026,EpsilonGreedy
279,3.0,3.6047374976170548,EpsilonGreedy
280,3.0,6.440489881971511,EpsilonGreedy
281,3.0,3.1771048835479294,EpsilonGreedy
282,3.0,3.5684635500133504,EpsilonGreedy
283,3.0,1.4576547319993964,EpsilonGreedy
284,3.0,4.573252486875805,EpsilonGreedy
285,3.0,4.04036011468068,EpsilonGreedy
286,3.0,5.036892565482776,EpsilonGreedy
287,3.0,2.8051259049097963,EpsilonGreedy
288,3.0,4.044685415233123,EpsilonGreedy
289,3.0,3.4732279411432008,EpsilonGreedy
290,3.0,3.7149338861153103,EpsilonGreedy
291,3.0,5.036030046374158,EpsilonGreedy
292,3.0,4.9665012640473964,EpsilonGreedy
293,3.0,4.411842299904188,EpsilonGreedy
294,3.0,5.517367384711713,EpsilonGreedy
295,3.0,4.2451160413582185,EpsilonGreedy
296,3.0,7.476464397225442,EpsilonGreedy
297,3.0,4.638229452903119,EpsilonGreedy
298,3.0,4.387960578890215,EpsilonGreedy
299,3.0,3.149904468557062,EpsilonGreedy
300,3.0,2.700831550232012,EpsilonGreedy
301,3.0,5.133637741912638,EpsilonGreedy
302,3.0,3.9651567768650002,EpsilonGreedy
303,3.0,5.129040442354362,EpsilonGreedy
304,3.0,4.769678770707127,EpsilonGreedy
305,3.0,3.9146050289883307,EpsilonGreedy
306,3.0,4.265748436131789,EpsilonGreedy
307,3.0,4.162834875815242,EpsilonGreedy
308,3.0,5.305553213213785,EpsilonGreedy
309,3.0,2.2405252511574387,EpsilonGreedy
310,3.0,3.295097315801053,EpsilonGreedy
311,3.0,3.8079157627462767,EpsilonGreedy
312,3.0,4.490324061340665,EpsilonGreedy
313,3.0,4.737875458709343,EpsilonGreedy
314,3.0,3.409953869581396,EpsilonGreedy
315,3.0,4.134225390286433,EpsilonGreedy
316,3.0,5.257767039386629,EpsilonGreedy
317,3.0,3.9677157409830635,EpsilonGreedy
318,3.0,3.851750684866102,EpsilonGreedy
319,3.0,4.924390097360734,EpsilonGreedy
320,3.0,3.743864481272664,EpsilonGreedy
321,3.0,3.8632151275194113,EpsilonGreedy
322,3.0,3.7839428017643737,EpsilonGreedy
323,3.0,5.342040994811122,EpsilonGreedy
324,3.0,3.7433238610861737,EpsilonGreedy
325,3.0,2.561048722262612,EpsilonGreedy
326,3.0,6.069267254945159,EpsilonGreedy
327,3.0,3.773885697515646,EpsilonGreedy
328,3.0,4.572234118277132,EpsilonGreedy
329,3.0,2.826965259513701,EpsilonGreedy
330,3.0,2.774232571995698,EpsilonGreedy
331,3.0,3.430390031561137,EpsilonGreedy
332,0.0,-1.1288457630277295,EpsilonGreedy
333,3.0,3.935388273826815,EpsilonGreedy
334,3.0,4.958129420405475,EpsilonGreedy
335,3.0,3.6549007076327658,EpsilonGreedy
336,3.0,4.760705728148939,EpsilonGreedy
337,3.0,2.4458519702869825,EpsilonGreedy
338,3.0,3.439118755993535,EpsilonGreedy
339,3.0,4.92788264208159,EpsilonGreedy
340,3.0,4.326051046908338,EpsilonGreedy
341,3.0,2.988076051731748,EpsilonGreedy
342,3.0,3.179121005410942,EpsilonGreedy
343,3.0,4.063347236760337,EpsilonGreedy
344,3.0,4.997572884175994,EpsilonGreedy
345,3.0,4.425589208343487,EpsilonGreedy
346,3.0,5.552053922750103,EpsilonGreedy
347,3.0,3.6142480580434273,EpsilonGreedy
348,3.0,4.110525024385542,EpsilonGreedy
349,3.0,3.371082556510493,EpsilonGreedy
350,3.0,4.734936958162584,EpsilonGreedy
351,3.0,4.474151020793042,EpsilonGreedy
352,3.0,1.1238914613539874,EpsilonGreedy
353,3.0,3.8389058513447574,EpsilonGreedy
354,3.0,3.168677213873158,EpsilonGreedy
355,3.0,4.285084230089416,EpsilonGreedy
356,3.0,4.540872185634134,EpsilonGreedy
357,3.0,2.6996424104437615,EpsilonGreedy
358,3.0,2.657904252148496,EpsilonGreedy
359,3.0,3.1024930105024686,EpsilonGreedy
360,3.0,3.769090230489727,EpsilonGreedy
361,3.0,4.709088575823223,EpsilonGreedy
362,3.0,3.508452706969151,EpsilonGreedy
363,3.0,5.251362318034468,EpsilonGreedy
364,3.0,3.8179591289316894,EpsilonGreedy
365,3.0,2.4177764434669564,EpsilonGreedy
366,3.0,2.149897039059712,EpsilonGreedy
367,3.0,2.801563758131854,EpsilonGreedy
368,3.0,3.729193505498259,EpsilonGreedy
369,3.0,4.972591825347815,EpsilonGreedy
370,3.0,5.39535190560398,EpsilonGreedy
371,3.0,4.557395762433685,EpsilonGreedy
372,3.0,4.194053317813776,EpsilonGreedy
373,3.0,4.215294886774778,EpsilonGreedy
374,3.0,2.875934477094169,EpsilonGreedy
375,3.0,3.836746910951935,EpsilonGreedy
376,3.0,3.2863062249382504,EpsilonGreedy
377,3.0,5.597504893957733,EpsilonGreedy
378,3.0,3.7324652052773053,EpsilonGreedy
379,3.0,4.174866365544205,EpsilonGreedy
380,3.0,2.571947947732917,EpsilonGreedy
381,3.0,2.863363471989288,EpsilonGreedy
382,3.0,3.962608054654702,EpsilonGreedy
383,3.0,4.926366524052914,EpsilonGreedy
384,3.0,3.9350948106639247,EpsilonGreedy
385,3.0,4.956382141542064,EpsilonGreedy
386,3.0,2.729771267224751,EpsilonGreedy
387,3.0,4.038695256575238,EpsilonGreedy
388,3.0,3.653399165333867,EpsilonGreedy
389,3.0,5.0350035294935065,EpsilonGreedy
390,3.0,5.081071838105667,EpsilonGreedy
391,3.0,4.433853901515441,EpsilonGreedy
392,3.0,4.497558661029937,EpsilonGreedy
393,3.0,4.3705446269300205,EpsilonGreedy
394,3.0,4.171593202575868,EpsilonGreedy
395,3.0,5.759937372236349,EpsilonGreedy
396,3.0,5.285642679385454,EpsilonGreedy
397,3.0,5.1153705041343,EpsilonGreedy
398,3.0,4.354923350619064,EpsilonGreedy
399,3.0,2.5394312912568067,EpsilonGreedy
400,3.0,3.130875887753464,EpsilonGreedy
401,3.0,5.029273996500313,EpsilonGreedy
402,3.0,4.365276194502063,EpsilonGreedy
403,3.0,4.604399313750932,EpsilonGreedy
404,3.0,5.07649709872278,EpsilonGreedy
405,3.0,3.934266954773106,EpsilonGreedy
406,3.0,5.826976842193175,EpsilonGreedy
407,3.0,5.3593831599051285,EpsilonGreedy
408,3.0,3.3472602319100475,EpsilonGreedy
409,3.0,3.473658859639209,EpsilonGreedy
410,3.0,3.585743858968562,EpsilonGreedy
411,3.0,4.5210695701304875,EpsilonGreedy
412,3.0,3.072036587995181,EpsilonGreedy
413,3.0,2.561807820957858,EpsilonGreedy
414,3.0,5.1397595788115815,EpsilonGreedy
415,3.0,5.908906671802431,EpsilonGreedy
416,3.0,4.762480223871034,EpsilonGreedy
417,3.0,3.4522080717279446,EpsilonGreedy
418,3.0,2.488330768617654,EpsilonGreedy
419,3.0,3.2395512910253492,EpsilonGreedy
420,3.0,4.39593844514886,EpsilonGreedy
421,3.0,5.407649611521495,EpsilonGreedy
422,3.0,5.934612925651152,EpsilonGreedy
423,3.0,5.391845871568737,EpsilonGreedy
424,3.0,4.924428229079682,EpsilonGreedy
425,3.0,4.631524804783867,EpsilonGreedy
426,3.0,2.487399206664178,EpsilonGreedy
427,3.0,4.316160097318525,EpsilonGreedy
428,3.0,3.9897942711408856,EpsilonGreedy
429,3.0,4.589789241871302,EpsilonGreedy
430,3.0,4.026007516208098,EpsilonGreedy
431,3.0,3.6609745468439288,EpsilonGreedy
432,3.0,3.9537167530214194,EpsilonGreedy
433,3.0,2.7455682351354596,EpsilonGreedy
434,3.0,5.000147189177433,EpsilonGreedy
435,3.0,2.36724998736244,EpsilonGreedy
436,3.0,3.8562371196468783,EpsilonGreedy
437,3.0,3.7723615985996846,EpsilonGreedy
438,3.0,2.906657271805379,EpsilonGreedy
439,3.0,3.2754411184754915,EpsilonGreedy
440,3.0,5.660837821903602,EpsilonGreedy
441,3.0,3.1938893685263774,EpsilonGreedy
442,3.0,5.431146009368277,EpsilonGreedy
443,3.0,2.913830471704782,EpsilonGreedy
444,3.0,5.12359382598723,EpsilonGreedy
445,3.0,4.031666698944834,EpsilonGreedy
446,3.0,3.8566612255484434,EpsilonGreedy
447,3.0,3.8095617196459077,EpsilonGreedy
448,3.0,3.4833042629715347,EpsilonGreedy
449,3.0,5.978851015988334,EpsilonGreedy
450,3.0,3.614764041385857,EpsilonGreedy
451,3.0,2.593362344274814,EpsilonGreedy
452,3.0,4.252357234179779,EpsilonGreedy
453,3.0,5.155373394255487,EpsilonGreedy
454,3.0,6.0471862146484625,EpsilonGreedy
455,3.0,3.3742628267688657,EpsilonGreedy
456,3.0,2.5323686023377627,EpsilonGreedy
457,3.0,2.284332684174768,EpsilonGreedy
458,3.0,2.725530429803416,EpsilonGreedy
459,3.0,3.761495779209798,EpsilonGreedy
460,3.0,4.124443651041617,EpsilonGreedy
461,3.0,2.9005830816022202,EpsilonGreedy
462,3.0,5.722141815429749,EpsilonGreedy
463,3.0,3.534705195442681,EpsilonGreedy
464,3.0,3.5520195244408743,EpsilonGreedy
465,3.0,3.9377862335887355,EpsilonGreedy
466,3.0,4.01327027285593,EpsilonGreedy
467,3.0,3.3646803028947656,EpsilonGreedy
468,3.0,3.984548700190331,EpsilonGreedy
469,3.0,0.40064866121867393,EpsilonGreedy
470,3.0,4.236829082982716,EpsilonGreedy
471,3.0,4.57189166955466,EpsilonGreedy
472,3.0,4.210800072986083,EpsilonGreedy
473,3.0,3.891120643006162,EpsilonGreedy
474,3.0,3.016353822324949,EpsilonGreedy
475,3.0,4.175249097905516,EpsilonGreedy
476,3.0,4.2269937140766025,EpsilonGreedy
477,3.0,2.8791010211040717,EpsilonGreedy
478,3.0,4.9332600386930725,EpsilonGreedy
479,3.0,4.285293455560192,EpsilonGreedy
480,3.0,2.6347809727446423,EpsilonGreedy
481,3.0,5.437688755941275,EpsilonGreedy
482,3.0,4.6280711524769735,EpsilonGreedy
483,3.0,3.0282580619613317,EpsilonGreedy
484,3.0,3.5863423515712416,EpsilonGreedy
485,3.0,5.160201447386975,EpsilonGreedy
486,3.0,4.559045280990943,EpsilonGreedy
487,3.0,4.435642681427815,EpsilonGreedy
488,3.0,4.925154298436391,EpsilonGreedy
489,3.0,5.515478043684226,EpsilonGreedy
490,3.0,3.280669023496,EpsilonGreedy
491,3.0,3.790705232246362,EpsilonGreedy
492,3.0,4.364769333001228,EpsilonGreedy
493,3.0,3.3539238900006465,EpsilonGreedy
494,3.0,3.5069918908180853,EpsilonGreedy
495,3.0,4.007445526121637,EpsilonGreedy
496,3.0,4.854217142378359,EpsilonGreedy
497,3.0,4.187393652890884,EpsilonGreedy
498,3.0,2.886053323101253,EpsilonGreedy
499,3.0,2.557048918604843,EpsilonGreedy
500,3.0,3.608392268193546,EpsilonGreedy
501,3.0,3.0409338455588415,EpsilonGreedy
502,3.0,4.495023402762254,EpsilonGreedy
503,3.0,5.791679515969536,EpsilonGreedy
504,3.0,2.6217916285688765,EpsilonGreedy
505,3.0,4.869578338400135,EpsilonGreedy
506,3.0,2.6604741561054532,EpsilonGreedy
507,3.0,3.8618889602219775,EpsilonGreedy
508,3.0,2.381351399205082,EpsilonGreedy
509,3.0,2.637830311322938,EpsilonGreedy
510,3.0,2.108056031148467,EpsilonGreedy
511,3.0,3.5469964427316594,EpsilonGreedy
512,3.0,5.168422104247604,EpsilonGreedy
513,3.0,3.747281763745312,EpsilonGreedy
514,3.0,4.659368060226347,EpsilonGreedy
515,3.0,2.9795320927503544,EpsilonGreedy
516,3.0,5.962794130336908,EpsilonGreedy
517,3.0,3.631211355761321,EpsilonGreedy
518,3.0,3.302291421869055,EpsilonGreedy
519,3.0,3.5939410079012024,EpsilonGreedy
520,3.0,5.09537791274326,EpsilonGreedy
521,3.0,3.510248495469475,EpsilonGreedy
522,3.0,3.4840160866577103,EpsilonGreedy
523,3.0,3.9026354173024593,EpsilonGreedy
524,3.0,3.5805139988508268,EpsilonGreedy
525,3.0,3.6584185988155067,EpsilonGreedy
526,3.0,2.3023427024935597,EpsilonGreedy
527,3.0,4.06772868065393,EpsilonGreedy
528,3.0,3.845191468564816,EpsilonGreedy
529,3.0,3.589505782751953,EpsilonGreedy
530,3.0,4.71082792815882,EpsilonGreedy
531,3.0,2.6907597071151788,EpsilonGreedy
532,3.0,4.379886725691738,EpsilonGreedy
533,3.0,2.934559715524929,EpsilonGreedy
534,3.0,2.1570754076178913,EpsilonGreedy
535,3.0,4.632824961298373,EpsilonGreedy
536,3.0,5.0456696165963235,EpsilonGreedy
537,3.0,4.377173935811794,EpsilonGreedy
538,3.0,4.05472652818075,EpsilonGreedy
539,3.0,3.104577660841927,EpsilonGreedy
540,3.0,4.505186304903621,EpsilonGreedy
541,3.0,2.653386934736208,EpsilonGreedy
542,3.0,6.004698912982676,EpsilonGreedy
543,3.0,4.199625094176402,EpsilonGreedy
544,3.0,4.414508118295106,EpsilonGreedy
545,3.0,3.9405940867533045,EpsilonGreedy
546,3.0,4.483828435983831,EpsilonGreedy
547,3.0,3.94171759935207,EpsilonGreedy
548,3.0,3.984508794786491,EpsilonGreedy
549,3.0,4.491497157641657,EpsilonGreedy
550,3.0,2.083607095823646,EpsilonGreedy
551,3.0,3.24822133409934,EpsilonGreedy
552,3.0,3.641268986424652,EpsilonGreedy
553,3.0,5.810071674298405,EpsilonGreedy
554,3.0,3.298571353855945,EpsilonGreedy
555,3.0,4.071155293795687,EpsilonGreedy
556,3.0,5.025542413585935,EpsilonGreedy
557,3.0,2.9906058438894503,EpsilonGreedy
558,3.0,3.2905829354284686,EpsilonGreedy
559,3.0,4.9041064900252405,EpsilonGreedy
560,3.0,4.324757113360588,EpsilonGreedy
561,3.0,5.14008650683717,EpsilonGreedy
562,3.0,5.427265794083384,EpsilonGreedy
563,3.0,5.144470288990918,EpsilonGreedy
564,3.0,3.7459670245795587,EpsilonGreedy
565,3.0,4.6232192257525675,EpsilonGreedy
566,3.0,3.5730830209890856,EpsilonGreedy
567,3.0,3.547210212731037,EpsilonGreedy
568,3.0,4.363479599911332,EpsilonGreedy
569,3.0,5.602950561251183,EpsilonGreedy
570,3.0,4.794850268814518,EpsilonGreedy
571,3.0,4.144193171739754,EpsilonGreedy
572,3.0,3.2048938273449115,EpsilonGreedy
